"","annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at","labels","choiceCom","split","argAmount","argType","argPar1","argPar2","argPerformed","argImageName"
5776,26613,15,"{""choices"":[""Grass"",""Dung""]}","2024-08-12T14:38:31.665095Z",92756,"Sheep Dung_Livia_828_388_388.jpg",2.771,"2024-08-12T14:38:31.665158Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Sheep Dung_Livia_828_388_388.jpg"
5777,11782,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T15:15:25.366973Z",113748,"More Clover_19_582_776.jpg",2.557,"2024-07-17T15:15:25.366991Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_19_582_776.jpg"
5779,13485,12,"{""choices"":[""Clover"",""Grass""]}","2024-07-18T08:55:49.813157Z",112847,"More Clover_0_194_970.jpg",1.625,"2024-07-18T08:55:49.813175Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_0_194_970.jpg"
5781,20917,1,"{""choices"":[""Grass"",""Soil""]}","2024-08-08T03:48:55.884645Z",20288,"Bare Soil_Maxwell_26_776_0.jpg",4.714,"2024-08-08T03:48:55.884663Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_26_776_0.jpg"
5782,16865,3,"{""choices"":[""Clover"",""Grass""]}","2024-07-23T10:57:03.585168Z",49997,"Clover_Stev_348_1358_1164.jpg",2.317,"2024-07-23T10:57:03.585187Z","['Clover', 'Grass']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"Clover_Stev_348_1358_1164.jpg"
5783,19745,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T12:36:29.031839Z",56851,"Cow Dung_Stev_424_388_970.jpg",1.22,"2024-07-29T12:36:29.031858Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Stev_424_388_970.jpg"
5786,13465,12,"{""choices"":[""Clover"",""Grass""]}","2024-07-18T08:54:38.888029Z",112921,"More Clover_10_1312_388.jpg",72.393,"2024-07-18T08:54:38.888047Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_10_1312_388.jpg"
5788,11608,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T15:03:01.370986Z",113869,"More Clover_20_0_776.jpg",1.985,"2024-07-17T15:03:01.371005Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_20_0_776.jpg"
5790,26564,15,"{""choices"":[""Grass"",""Soil""]}","2024-08-12T14:24:45.785452Z",21004,"Bare Soil_Maxwell_34_1552_388.jpg",8.096,"2024-08-12T14:24:45.785472Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_34_1552_388.jpg"
5792,16557,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-22T17:29:52.485239Z",52139,"Cow Dung_Livia_372_194_194.jpg",1.199,"2024-07-22T17:29:52.485257Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_372_194_194.jpg"
5798,15995,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-22T16:25:23.196766Z",51538,"Cow Dung_Livia_365_388_970.jpg",4.273,"2024-07-22T16:25:23.196784Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_365_388_970.jpg"
5804,16447,5,"Dung","2024-07-22T17:20:32.301407Z",52021,"Cow Dung_Livia_371_0_776.jpg",0.952,"2024-07-22T17:20:32.301426Z","['Dung']","Dung","Val",17,"None",NA,NA,TRUE,"Cow Dung_Livia_371_0_776.jpg"
5805,11118,11,"Clover","2024-07-17T13:55:49.301911Z",114112,"More Clover_3_776_970.jpg",1.412,"2024-07-17T13:55:49.301929Z","['Clover']","Clover","Val",0,"None",NA,NA,FALSE,"More Clover_3_776_970.jpg"
5808,8698,9,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:35:09.973527Z",114373,"More Clover_6_776_388.jpg",1.194,"2024-07-17T12:35:09.973553Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_6_776_388.jpg"
5814,23618,10,"Soil","2024-08-10T18:44:09.949505Z",23103,"Bare Soil_Stev_53_194_194.jpg",4.673,"2024-08-10T18:44:09.949523Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Stev_53_194_194.jpg"
5815,12810,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T17:20:13.467726Z",113147,"More Clover_12_970_1358.jpg",1.663,"2024-07-17T17:20:13.467746Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_12_970_1358.jpg"
5817,17046,3,"{""choices"":[""Clover"",""Grass""]}","2024-07-23T14:50:25.610367Z",50191,"Clover_Stev_350_1358_194.jpg",1.13,"2024-07-23T14:50:25.610385Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Stev_350_1358_194.jpg"
5819,1509,3,"{""choices"":[""Clover"",""Grass""]}","2024-07-12T13:54:16.453180Z",38365,"Clover_Leon_226_388_194.jpg",2.943,"2024-07-12T13:54:16.453211Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Leon_226_388_194.jpg"
5820,11879,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T15:19:44.565781Z",113727,"More Clover_19_194_970.jpg",11.086,"2024-07-17T15:19:44.565813Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_19_194_970.jpg"
5821,20767,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:56:58.699693Z",55754,"Cow Dung_Stev_413_1552_776.jpg",1.619,"2024-07-29T13:56:58.699711Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Stev_413_1552_776.jpg"
5825,26240,15,"{""choices"":[""Grass"",""Dung""]}","2024-08-12T13:25:07.534591Z",92680,"Sheep Dung_Livia_827_776_0.jpg",1.167,"2024-08-12T13:25:07.534612Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Sheep Dung_Livia_827_776_0.jpg"
5826,57,2,"{""choices"":[""Grass"",""Soil""]}","2024-07-10T20:16:28.405973Z",23798,"Bare Soil_Stev_61_1312_582.jpg",6.343,"2024-07-10T20:16:28.406003Z","['Grass', 'Soil']","Grass, Soil","Val",0,"None",NA,NA,FALSE,"Bare Soil_Stev_61_1312_582.jpg"
5830,9680,9,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:58:29.498999Z",113527,"More Clover_17_1164_582.jpg",2.407,"2024-07-17T12:58:29.499026Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_17_1164_582.jpg"
5834,10771,11,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T13:47:37.936964Z",114218,"More Clover_5_0_194.jpg",2.148,"2024-07-17T13:47:37.936984Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_5_0_194.jpg"
5835,9299,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:48:44.596077Z",41603,"Clover_Maxwell_260_388_970.jpg",2.542,"2024-07-17T12:48:44.596097Z","['Clover', 'Grass']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"Clover_Maxwell_260_388_970.jpg"
5836,2490,5,"{""choices"":[""Clover"",""Grass"",""Dung""]}","2024-07-15T14:58:53.237243Z",39130,"Clover_Maxwell_234_970_776.jpg",13.485,"2024-07-15T14:58:53.237262Z","['Clover', 'Grass', 'Dung']","Clover, Grass, Dung","Val",17,"None",NA,NA,TRUE,"Clover_Maxwell_234_970_776.jpg"
5837,22810,10,"Soil","2024-08-09T19:29:28.376805Z",23154,"Bare Soil_Stev_54_0_1358.jpg",4.032,"2024-08-09T19:29:28.376824Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Stev_54_0_1358.jpg"
5844,754,3,"{""choices"":[""Grass"",""Dung""]}","2024-07-11T10:34:07.807150Z",89683,"Sheep Dung_Livia_793_776_1164.jpg",3.369,"2024-07-11T10:34:07.807180Z","['Grass', 'Dung']","Grass, Dung","Val",0,"None",NA,NA,FALSE,"Sheep Dung_Livia_793_776_1164.jpg"
5845,6117,12,"{""choices"":[""Grass"",""Dung""]}","2024-07-16T19:03:02.012251Z",55430,"Cow Dung_Stev_409_776_582.jpg",5.325,"2024-07-16T19:03:02.012270Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Stev_409_776_582.jpg"
5847,13874,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-18T11:00:42.483432Z",18884,"Bare Soil_Maxwell_12_1358_388.jpg",3.163,"2024-07-18T11:00:42.483514Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_12_1358_388.jpg"
5848,7843,12,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T11:06:48.991762Z",52164,"Cow Dung_Livia_372_582_776.jpg",3.324,"2024-07-17T11:06:48.991780Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_372_582_776.jpg"
5849,16607,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-22T17:32:57.860257Z",52191,"Cow Dung_Livia_373_0_1552.jpg",0.976,"2024-07-22T17:32:57.860277Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_373_0_1552.jpg"
5852,11812,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T15:16:38.089725Z",113738,"More Clover_19_388_970.jpg",5.828,"2024-07-17T15:16:38.089743Z","['Clover', 'Grass']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"More Clover_19_388_970.jpg"
5853,9511,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:54:43.556144Z",41662,"Clover_Maxwell_261_1746_1224.jpg",2.103,"2024-07-17T12:54:43.556169Z","['Clover', 'Grass']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"Clover_Maxwell_261_1746_1224.jpg"
5854,23633,10,"Soil","2024-08-10T18:47:52.976461Z",21710,"Bare Soil_Maxwell_9_194_776.jpg",1.858,"2024-08-10T18:47:52.976478Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_9_194_776.jpg"
5855,16424,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-22T17:19:23.720748Z",51998,"Cow Dung_Livia_370_776_582.jpg",1.773,"2024-07-22T17:19:23.720766Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_370_776_582.jpg"
5859,6309,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-16T19:23:05.207268Z",41047,"Clover_Maxwell_254_970_194.jpg",2.928,"2024-07-16T19:23:05.207285Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_254_970_194.jpg"
5861,24259,14,"{""choices"":[""Grass"",""Soil""]}","2024-08-11T01:56:35.166248Z",21497,"Bare Soil_Maxwell_7_1940_1164.jpg",2.441,"2024-08-11T01:56:35.166264Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_7_1940_1164.jpg"
5863,2180,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-13T16:57:30.301340Z",38957,"Clover_Maxwell_233_1358_1164.jpg",4.431,"2024-07-13T16:57:30.301383Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_233_1358_1164.jpg"
5865,11650,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T15:06:42.374839Z",113826,"More Clover_1_388_970.jpg",4.901,"2024-07-17T15:06:42.374858Z","['Clover', 'Grass']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"More Clover_1_388_970.jpg"
5866,9268,13,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:48:04.563991Z",50396,"Clover_Stev_352_1312_970.jpg",7.37,"2024-07-17T12:48:04.564009Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Stev_352_1312_970.jpg"
5869,16373,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-22T17:17:19.290747Z",51944,"Cow Dung_Livia_370_1164_776.jpg",1.055,"2024-07-22T17:17:19.290766Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_370_1164_776.jpg"
5871,8823,4,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:38:26.580512Z",41487,"Clover_Maxwell_259_1948_194.jpg",2.877,"2024-07-17T12:38:26.580529Z","['Clover', 'Grass']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"Clover_Maxwell_259_1948_194.jpg"
5874,287,3,"{""choices"":[""Clover"",""Grass""]}","2024-07-11T10:10:58.206265Z",50838,"Clover_Stev_357_194_1164.jpg",6.581,"2024-07-11T10:10:58.206296Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Stev_357_194_1164.jpg"
5876,10109,13,"Soil","2024-07-17T13:15:59.275624Z",96088,"Sheep Wool_Leon_866_582_388.jpg",2.854,"2024-07-17T13:15:59.275641Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Sheep Wool_Leon_866_582_388.jpg"
5877,20401,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:34:53.318318Z",56149,"Cow Dung_Stev_417_1940_1164.jpg",1.856,"2024-07-29T13:34:53.318337Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Stev_417_1940_1164.jpg"
5878,14472,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-18T15:26:08.984124Z",41776,"Clover_Maxwell_262_1948_388.jpg",2.394,"2024-07-18T15:26:08.984143Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_262_1948_388.jpg"
5879,25879,5,"{""choices"":[""Grass"",""Soil""]}","2024-08-12T12:15:51.160853Z",24337,"Bare Soil_Stev_67_194_582.jpg",4.688,"2024-08-12T12:15:51.160874Z","['Grass', 'Soil']","Grass, Soil","Val",0,"None",NA,NA,FALSE,"Bare Soil_Stev_67_194_582.jpg"
5880,24512,14,"{""choices"":[""Grass"",""Soil""]}","2024-08-11T03:37:59.250349Z",20970,"Bare Soil_Maxwell_33_970_1224.jpg",7.194,"2024-08-11T03:37:59.250368Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_33_970_1224.jpg"
5881,13013,11,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T17:42:37.297950Z",113029,"More Clover_11_388_1824.jpg",6.262,"2024-07-17T17:42:37.297969Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_11_388_1824.jpg"
5882,14420,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-18T15:22:38.741067Z",41756,"Clover_Maxwell_262_1746_0.jpg",3.794,"2024-07-18T15:22:38.741086Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_262_1746_0.jpg"
5883,19822,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T12:40:09.088928Z",56770,"Cow Dung_Stev_423_776_776.jpg",1.769,"2024-07-29T12:40:09.088946Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Stev_423_776_776.jpg"
5886,13832,5,"Soil","2024-07-18T10:50:50.223510Z",18840,"Bare Soil_Maxwell_11_582_0.jpg",2.244,"2024-07-18T10:50:50.223530Z","['Soil']","Soil","Val",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_11_582_0.jpg"
5888,26931,15,"{""choices"":[""Grass"",""Dung""]}","2024-08-12T17:01:15.256920Z",90936,"Sheep Dung_Livia_808_0_0.jpg",1.406,"2024-08-12T17:01:15.256940Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Sheep Dung_Livia_808_0_0.jpg"
5889,8677,9,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:34:41.125997Z",114386,"More Clover_6_970_776.jpg",1.479,"2024-07-17T12:34:41.126022Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_6_970_776.jpg"
5891,14210,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-18T14:24:15.425247Z",19239,"Bare Soil_Maxwell_15_776_970.jpg",3.224,"2024-07-18T14:24:15.425264Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_15_776_970.jpg"
5892,25665,14,"{""choices"":[""Grass"",""Soil""]}","2024-08-12T11:48:21.455777Z",21158,"Bare Soil_Maxwell_35_776_776.jpg",3.108,"2024-08-12T11:48:21.455799Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_35_776_776.jpg"
5895,8322,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:20:55.177059Z",114559,"More Clover_8_970_194.jpg",8.57,"2024-07-17T12:20:55.177077Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_8_970_194.jpg"
5898,16256,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-22T17:04:47.694508Z",51822,"Cow Dung_Livia_368_776_582.jpg",1.237,"2024-07-22T17:04:47.694527Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_368_776_582.jpg"
5899,19658,1,"{""choices"":[""Grass"",""Soil""]}","2024-07-29T11:03:36.321670Z",20261,"Bare Soil_Maxwell_26_1948_582.jpg",7.671,"2024-07-29T11:03:36.321689Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_26_1948_582.jpg"
5901,16776,3,"{""choices"":[""Clover"",""Grass""]}","2024-07-23T10:52:08.274633Z",49897,"Clover_Stev_347_1164_582.jpg",14.251,"2024-07-23T10:52:08.274650Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Stev_347_1164_582.jpg"
5902,13372,5,"Soil","2024-07-17T18:09:18.976237Z",18729,"Bare Soil_Maxwell_10_194_1164.jpg",1.068,"2024-07-17T18:09:18.976254Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_10_194_1164.jpg"
5903,11121,11,"Clover","2024-07-17T13:55:53.342102Z",114111,"More Clover_3_776_776.jpg",3.308,"2024-07-17T13:55:53.342122Z","['Clover']","Clover","Train",0,"None",NA,NA,FALSE,"More Clover_3_776_776.jpg"
5904,23418,3,"{""choices"":[""Grass"",""Clover"",""Soil""]}","2024-08-10T09:03:17.108483Z",49614,"Clover_Maxwell_344_1358_1224.jpg",8.315,"2024-08-10T09:03:17.108501Z","['Grass', 'Clover', 'Soil']","Clover, Grass, Soil","Train",17,"None",NA,NA,TRUE,"Clover_Maxwell_344_1358_1224.jpg"
5908,11764,12,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T15:14:41.660286Z",25540,"Bare Soil_Stev_81_1164_1164.jpg",4.081,"2024-07-17T15:14:41.660311Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Stev_81_1164_1164.jpg"
5914,9359,9,"{""choices"":[""Grass"",""Soil""]}","2024-07-17T12:51:01.109032Z",21151,"Bare Soil_Maxwell_35_582_970.jpg",4.403,"2024-07-17T12:51:01.109050Z","['Grass', 'Soil']","Grass, Soil","Val",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_35_582_970.jpg"
5915,10794,11,"Clover","2024-07-17T13:48:13.544875Z",114210,"More Clover_4_970_776.jpg",2.168,"2024-07-17T13:48:13.544894Z","['Clover']","Clover","Train",0,"None",NA,NA,FALSE,"More Clover_4_970_776.jpg"
5922,26386,15,"{""choices"":[""Grass"",""Clover""]}","2024-08-12T13:50:33.418692Z",45765,"Clover_Maxwell_304_1164_1164.jpg",15.018,"2024-08-12T13:50:33.418712Z","['Grass', 'Clover']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_304_1164_1164.jpg"
5923,14566,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-18T16:22:42.697187Z",19254,"Bare Soil_Maxwell_16_0_776.jpg",2.592,"2024-07-18T16:22:42.697205Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_16_0_776.jpg"
5925,2152,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-13T16:55:21.864051Z",38929,"Clover_Maxwell_232_776_582.jpg",3.005,"2024-07-13T16:55:21.864069Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_232_776_582.jpg"
5928,13833,5,"Soil","2024-07-18T10:50:54.386531Z",18841,"Bare Soil_Maxwell_11_582_1164.jpg",3.063,"2024-07-18T10:50:54.386549Z","['Soil']","Soil","Val",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_11_582_1164.jpg"
5929,951,1,"{""choices"":[""Clover"",""Grass""]}","2024-07-11T15:33:05.365700Z",38135,"Clover_Leon_224_0_582.jpg",1.877,"2024-07-11T15:33:05.365729Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Leon_224_0_582.jpg"
5931,26671,15,"{""choices"":[""Grass"",""Dung""]}","2024-08-12T14:45:35.297049Z",88929,"Sheep Dung_Fran_784_582_582.jpg",1.779,"2024-08-12T14:45:35.297128Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Sheep Dung_Fran_784_582_582.jpg"
5932,14132,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-18T14:18:18.296268Z",19157,"Bare Soil_Maxwell_15_0_582.jpg",1.359,"2024-07-18T14:18:18.296476Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_15_0_582.jpg"
5933,12041,12,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T15:31:22.541257Z",34072,"Buttercup_Stev_189_0_582.jpg",2.237,"2024-07-17T15:31:22.541276Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Buttercup_Stev_189_0_582.jpg"
5936,23812,14,"{""choices"":[""Clover"",""Grass""]}","2024-08-10T19:35:31.493895Z",45307,"Clover_Maxwell_299_1552_970.jpg",5.749,"2024-08-10T19:35:31.493912Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_299_1552_970.jpg"
5938,9715,10,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T12:59:14.774276Z",41728,"Clover_Maxwell_262_0_388.jpg",3.063,"2024-07-17T12:59:14.774295Z","['Clover', 'Grass']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"Clover_Maxwell_262_0_388.jpg"
5939,25815,14,"Soil","2024-08-12T12:07:05.260660Z",20853,"Bare Soil_Maxwell_32_388_582.jpg",1.893,"2024-08-12T12:07:05.260681Z","['Soil']","Soil","Val",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_32_388_582.jpg"
5945,2363,4,"{""choices"":[""Clover"",""Grass""]}","2024-07-15T12:23:44.467609Z",38285,"Clover_Leon_225_582_194.jpg",1.466,"2024-07-15T12:23:44.467628Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Leon_225_582_194.jpg"
5946,15281,5,"Soil","2024-07-18T17:26:55.896125Z",20019,"Bare Soil_Maxwell_24_0_194.jpg",1.032,"2024-07-18T17:26:55.896143Z","['Soil']","Soil","Val",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_24_0_194.jpg"
5950,16585,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-22T17:31:46.513600Z",52168,"Cow Dung_Livia_372_776_1358.jpg",1.594,"2024-07-22T17:31:46.513623Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Livia_372_776_1358.jpg"
5956,13929,5,"{""choices"":[""Grass"",""Soil""]}","2024-07-18T11:36:45.336641Z",18944,"Bare Soil_Maxwell_12_776_0.jpg",1.889,"2024-07-18T11:36:45.336658Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_12_776_0.jpg"
5959,2678,5,"{""choices"":[""Grass"",""Dung""]}","2024-07-15T17:09:18.453526Z",39318,"Clover_Maxwell_236_970_1224.jpg",6.271,"2024-07-15T17:09:18.453544Z","['Grass', 'Dung']","Grass, Dung","Val",0,"None",NA,NA,FALSE,"Clover_Maxwell_236_970_1224.jpg"
5960,22239,3,"{""choices"":[""Grass"",""Soil"",""Dung""]}","2024-08-09T14:34:31.797351Z",21471,"Bare Soil_Maxwell_7_1164_970.jpg",4.96,"2024-08-09T14:34:31.797371Z","['Grass', 'Soil', 'Dung']","Grass, Dung, Soil","Train",17,"None",NA,NA,TRUE,"Bare Soil_Maxwell_7_1164_970.jpg"
5965,20571,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:44:58.768566Z",55969,"Cow Dung_Stev_415_1946_582.jpg",5.076,"2024-07-29T13:45:08.107447Z","['Grass', 'Dung']","Grass, Dung","Train",0,"None",NA,NA,FALSE,"Cow Dung_Stev_415_1946_582.jpg"
5970,22712,10,"{""choices"":[""Grass"",""Soil""]}","2024-08-09T16:57:03.604402Z",22412,"Bare Soil_Stev_45_388_582.jpg",6.289,"2024-08-09T16:57:03.604419Z","['Grass', 'Soil']","Grass, Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Stev_45_388_582.jpg"
5973,16843,3,"{""choices"":[""Clover"",""Grass""]}","2024-07-23T10:55:37.241436Z",49972,"Clover_Stev_347_970_0.jpg",4.606,"2024-07-23T10:55:37.241456Z","['Clover', 'Grass']","Clover, Grass","Val",0,"None",NA,NA,FALSE,"Clover_Stev_347_970_0.jpg"
5978,5997,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-16T17:56:09.021930Z",40780,"Clover_Maxwell_252_1358_0.jpg",5.225,"2024-07-16T17:56:09.021949Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"Clover_Maxwell_252_1358_0.jpg"
5979,11361,11,"Clover","2024-07-17T14:02:45.445514Z",114013,"More Clover_2_582_970.jpg",2.892,"2024-07-17T14:02:45.445531Z","['Clover']","Clover","Train",0,"None",NA,NA,FALSE,"More Clover_2_582_970.jpg"
5983,15192,5,"Soil","2024-07-18T17:21:06.451583Z",19923,"Bare Soil_Maxwell_23_0_194.jpg",1.361,"2024-07-18T17:21:06.451601Z","['Soil']","Soil","Train",0,"None",NA,NA,FALSE,"Bare Soil_Maxwell_23_0_194.jpg"
5984,12576,5,"{""choices"":[""Clover"",""Grass""]}","2024-07-17T16:38:04.902240Z",113393,"More Clover_15_582_194.jpg",1.575,"2024-07-17T16:38:04.902258Z","['Clover', 'Grass']","Clover, Grass","Train",0,"None",NA,NA,FALSE,"More Clover_15_582_194.jpg"
