"","annotation_id","annotator","choice","created_at","id","image","lead_time","updated_at","labels","choiceCom","split","argAmount","argType","argPar1","argPar2","argPerformed","argImageName"
11430,9728,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T12:59:31.241985Z",55896,"Cow Dung_Stev_414_582_388.jpg",3.225,"2024-07-17T12:59:31.242003Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_414_582_388.jpg"
11431,20633,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:48:50.179543Z",55897,"Cow Dung_Stev_414_582_582.jpg",1.99,"2024-07-29T13:48:50.179561Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_414_582_582.jpg"
11432,20632,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:48:46.199878Z",55898,"Cow Dung_Stev_414_582_776.jpg",1.338,"2024-07-29T13:48:46.200012Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_414_582_776.jpg"
11434,20631,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:48:42.944567Z",55900,"Cow Dung_Stev_414_776_0.jpg",2.819,"2024-07-29T13:48:42.944585Z","['Grass', 'Dung']","Grass, Dung","Train",2,"None",NA,NA,TRUE,"Cow Dung_Stev_414_776_0.jpg"
11438,20627,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:48:25.913364Z",55904,"Cow Dung_Stev_414_776_388.jpg",1.107,"2024-07-29T13:48:25.913384Z","['Grass', 'Dung']","Grass, Dung","Train",2,"None",NA,NA,TRUE,"Cow Dung_Stev_414_776_388.jpg"
11439,20626,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:48:22.822276Z",55905,"Cow Dung_Stev_414_776_582.jpg",1.187,"2024-07-29T13:48:22.822300Z","['Grass', 'Dung']","Grass, Dung","Train",2,"None",NA,NA,TRUE,"Cow Dung_Stev_414_776_582.jpg"
11440,20625,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:48:19.689372Z",55906,"Cow Dung_Stev_414_776_776.jpg",1.292,"2024-07-29T13:48:19.689392Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_414_776_776.jpg"
11442,20623,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:48:13.356547Z",55908,"Cow Dung_Stev_414_970_0.jpg",1.316,"2024-07-29T13:48:13.356566Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_414_970_0.jpg"
11459,20609,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:47:29.242548Z",55925,"Cow Dung_Stev_415_1164_1164.jpg",1.093,"2024-07-29T13:47:29.242569Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1164_1164.jpg"
11460,20608,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:47:26.184903Z",55926,"Cow Dung_Stev_415_1164_1225.jpg",1.224,"2024-07-29T13:47:26.184922Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1164_1225.jpg"
11461,20607,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:47:23.064557Z",55927,"Cow Dung_Stev_415_1164_194.jpg",1.182,"2024-07-29T13:47:23.064576Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1164_194.jpg"
11465,20604,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:47:13.203090Z",55931,"Cow Dung_Stev_415_1164_970.jpg",1.11,"2024-07-29T13:47:13.203296Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1164_970.jpg"
11467,20602,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:47:06.401814Z",55933,"Cow Dung_Stev_415_1358_1164.jpg",1.15,"2024-07-29T13:47:06.401834Z","['Grass', 'Dung']","Grass, Dung","Train",2,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1358_1164.jpg"
11468,20601,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:47:03.256740Z",55934,"Cow Dung_Stev_415_1358_1225.jpg",1.494,"2024-07-29T13:47:03.256759Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1358_1225.jpg"
11469,20600,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:46:59.782368Z",55935,"Cow Dung_Stev_415_1358_194.jpg",1.211,"2024-07-29T13:46:59.782432Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1358_194.jpg"
11470,20599,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:46:56.606836Z",55936,"Cow Dung_Stev_415_1358_388.jpg",1.307,"2024-07-29T13:46:56.606854Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1358_388.jpg"
11472,20597,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:46:49.893747Z",55938,"Cow Dung_Stev_415_1358_776.jpg",1.89,"2024-07-29T13:46:49.893822Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1358_776.jpg"
11473,20596,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:46:46.067732Z",55939,"Cow Dung_Stev_415_1358_970.jpg",1.22,"2024-07-29T13:46:46.067751Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1358_970.jpg"
11475,20595,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:46:42.936840Z",55941,"Cow Dung_Stev_415_1552_1164.jpg",1.135,"2024-07-29T13:46:42.936861Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1552_1164.jpg"
11476,20594,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:46:39.596489Z",55942,"Cow Dung_Stev_415_1552_1225.jpg",1.306,"2024-07-29T13:46:39.596507Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1552_1225.jpg"
11477,20593,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:46:36.420042Z",55943,"Cow Dung_Stev_415_1552_194.jpg",3.733,"2024-07-29T13:46:36.420060Z","['Grass', 'Dung']","Grass, Dung","Train",2,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1552_194.jpg"
11478,20592,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:46:30.829431Z",55944,"Cow Dung_Stev_415_1552_388.jpg",1.135,"2024-07-29T13:46:30.829451Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1552_388.jpg"
11479,10744,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T13:46:57.047398Z",55945,"Cow Dung_Stev_415_1552_582.jpg",4.285,"2024-07-17T13:46:57.047417Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1552_582.jpg"
11481,20591,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:46:27.799561Z",55947,"Cow Dung_Stev_415_1552_970.jpg",1.156,"2024-07-29T13:46:27.799578Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1552_970.jpg"
11482,20590,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:46:24.810005Z",55948,"Cow Dung_Stev_415_1746_0.jpg",1.904,"2024-07-29T13:46:24.810024Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1746_0.jpg"
11483,20589,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:46:20.916846Z",55949,"Cow Dung_Stev_415_1746_1164.jpg",1.055,"2024-07-29T13:46:20.916914Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1746_1164.jpg"
11484,20588,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:46:18.005235Z",55950,"Cow Dung_Stev_415_1746_1225.jpg",1.191,"2024-07-29T13:46:18.005257Z","['Grass', 'Dung']","Grass, Dung","Val",2,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1746_1225.jpg"
11485,20587,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:46:14.880950Z",55951,"Cow Dung_Stev_415_1746_194.jpg",1.195,"2024-07-29T13:46:14.880969Z","['Grass', 'Dung']","Grass, Dung","Train",2,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1746_194.jpg"
11486,20586,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:46:11.035403Z",55952,"Cow Dung_Stev_415_1746_388.jpg",1.038,"2024-07-29T13:46:11.035423Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1746_388.jpg"
11487,20585,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:46:08.140743Z",55953,"Cow Dung_Stev_415_1746_582.jpg",1.042,"2024-07-29T13:46:08.140763Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1746_582.jpg"
11488,20584,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:46:05.100989Z",55954,"Cow Dung_Stev_415_1746_776.jpg",1.154,"2024-07-29T13:46:05.101010Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1746_776.jpg"
11489,20583,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:46:01.946462Z",55955,"Cow Dung_Stev_415_1746_970.jpg",3.888,"2024-07-29T13:46:01.946482Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1746_970.jpg"
11490,8213,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T11:20:41.389736Z",55956,"Cow Dung_Stev_415_1940_0.jpg",2.893,"2024-07-17T11:20:41.389761Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1940_0.jpg"
11491,20582,9,"Dung","2024-07-29T13:45:56.093307Z",55957,"Cow Dung_Stev_415_1940_1164.jpg",5.207,"2024-07-29T13:45:56.093327Z","['Dung']","Dung","Train",17,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1940_1164.jpg"
11492,20581,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:45:48.705130Z",55958,"Cow Dung_Stev_415_1940_1225.jpg",6.275,"2024-07-29T13:45:48.705148Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1940_1225.jpg"
11493,20580,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:45:40.675048Z",55959,"Cow Dung_Stev_415_1940_194.jpg",1.115,"2024-07-29T13:45:40.675067Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1940_194.jpg"
11494,20579,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:45:37.663664Z",55960,"Cow Dung_Stev_415_1940_388.jpg",1.298,"2024-07-29T13:45:37.663683Z","['Grass', 'Dung']","Grass, Dung","Train",2,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1940_388.jpg"
11495,20578,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:45:34.450055Z",55961,"Cow Dung_Stev_415_1940_582.jpg",1.164,"2024-07-29T13:45:34.450073Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1940_582.jpg"
11496,20577,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:45:31.367335Z",55962,"Cow Dung_Stev_415_1940_776.jpg",1.231,"2024-07-29T13:45:31.367362Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1940_776.jpg"
11497,20576,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:45:28.258131Z",55963,"Cow Dung_Stev_415_1940_970.jpg",1.315,"2024-07-29T13:45:28.258150Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1940_970.jpg"
11498,20575,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:45:24.946630Z",55964,"Cow Dung_Stev_415_1946_0.jpg",1.166,"2024-07-29T13:45:24.946648Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1946_0.jpg"
11499,11920,12,"Dung","2024-07-17T15:22:10.665578Z",55965,"Cow Dung_Stev_415_1946_1164.jpg",4.484,"2024-07-17T15:22:10.665595Z","['Dung']","Dung","Train",17,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1946_1164.jpg"
11500,20574,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:45:21.856634Z",55966,"Cow Dung_Stev_415_1946_1225.jpg",2.402,"2024-07-29T13:45:21.856660Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1946_1225.jpg"
11501,20573,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:45:17.534052Z",55967,"Cow Dung_Stev_415_1946_194.jpg",1.31,"2024-07-29T13:45:17.534070Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1946_194.jpg"
11502,20572,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:45:14.237925Z",55968,"Cow Dung_Stev_415_1946_388.jpg",1.641,"2024-07-29T13:45:14.237943Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1946_388.jpg"
11503,20571,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:44:58.768566Z",55969,"Cow Dung_Stev_415_1946_582.jpg",5.076,"2024-07-29T13:45:08.107447Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1946_582.jpg"
11504,20570,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:44:55.273331Z",55970,"Cow Dung_Stev_415_1946_776.jpg",1.368,"2024-07-29T13:44:55.273349Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1946_776.jpg"
11505,20569,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:44:52.202363Z",55971,"Cow Dung_Stev_415_1946_970.jpg",1.961,"2024-07-29T13:44:52.202381Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_1946_970.jpg"
11514,20562,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:44:20.135520Z",55980,"Cow Dung_Stev_415_388_0.jpg",2.856,"2024-07-29T13:44:20.135541Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_388_0.jpg"
11527,20551,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:43:46.129689Z",55993,"Cow Dung_Stev_415_582_582.jpg",1.245,"2024-07-29T13:43:46.129708Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_582_582.jpg"
11528,20550,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:43:42.956385Z",55994,"Cow Dung_Stev_415_582_776.jpg",1.728,"2024-07-29T13:43:42.956404Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_582_776.jpg"
11534,20544,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:43:24.539868Z",56000,"Cow Dung_Stev_415_776_388.jpg",1.252,"2024-07-29T13:43:24.539886Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_776_388.jpg"
11535,20543,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:43:21.417863Z",56001,"Cow Dung_Stev_415_776_582.jpg",1.11,"2024-07-29T13:43:21.417884Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_776_582.jpg"
11536,20542,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:43:18.588282Z",56002,"Cow Dung_Stev_415_776_776.jpg",1.107,"2024-07-29T13:43:18.588300Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_776_776.jpg"
11537,20541,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:43:15.687414Z",56003,"Cow Dung_Stev_415_776_970.jpg",1.233,"2024-07-29T13:43:15.687550Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_776_970.jpg"
11539,20539,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:43:09.147547Z",56005,"Cow Dung_Stev_415_970_1164.jpg",3.067,"2024-07-29T13:43:09.147568Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_970_1164.jpg"
11540,20538,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:43:03.942422Z",56006,"Cow Dung_Stev_415_970_1225.jpg",1.291,"2024-07-29T13:43:03.942441Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_970_1225.jpg"
11542,20536,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:42:56.313370Z",56008,"Cow Dung_Stev_415_970_388.jpg",13.556,"2024-07-29T13:42:56.313388Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_970_388.jpg"
11543,20535,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:42:41.061192Z",56009,"Cow Dung_Stev_415_970_582.jpg",13.293,"2024-07-29T13:42:41.061211Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_970_582.jpg"
11545,20533,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:42:13.173718Z",56011,"Cow Dung_Stev_415_970_970.jpg",1.301,"2024-07-29T13:42:13.173753Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_415_970_970.jpg"
11546,20532,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:42:10.057042Z",56012,"Cow Dung_Stev_416_0_0.jpg",1.336,"2024-07-29T13:42:10.057061Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_0_0.jpg"
11549,20529,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:41:58.642489Z",56015,"Cow Dung_Stev_416_0_194.jpg",2.558,"2024-07-29T13:41:58.642508Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_0_194.jpg"
11550,20528,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:41:53.976929Z",56016,"Cow Dung_Stev_416_0_388.jpg",1.412,"2024-07-29T13:41:53.976947Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_0_388.jpg"
11551,20527,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:41:50.677663Z",56017,"Cow Dung_Stev_416_0_582.jpg",3.818,"2024-07-29T13:41:50.677681Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_0_582.jpg"
11552,20526,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:41:44.877950Z",56018,"Cow Dung_Stev_416_0_776.jpg",2.423,"2024-07-29T13:41:44.877970Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_0_776.jpg"
11567,20511,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:41:02.853227Z",56033,"Cow Dung_Stev_416_1358_582.jpg",6.476,"2024-07-29T13:41:02.853245Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_1358_582.jpg"
11602,20477,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:39:19.662909Z",56068,"Cow Dung_Stev_416_194_0.jpg",5.387,"2024-07-29T13:39:19.662928Z","['Grass', 'Dung']","Grass, Dung","Train",2,"None",NA,NA,TRUE,"Cow Dung_Stev_416_194_0.jpg"
11603,20476,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:39:12.410897Z",56069,"Cow Dung_Stev_416_194_1164.jpg",1.256,"2024-07-29T13:39:12.410917Z","['Grass', 'Dung']","Grass, Dung","Train",2,"None",NA,NA,TRUE,"Cow Dung_Stev_416_194_1164.jpg"
11604,20475,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:39:09.106459Z",56070,"Cow Dung_Stev_416_194_1225.jpg",1.054,"2024-07-29T13:39:09.106477Z","['Grass', 'Dung']","Grass, Dung","Train",2,"None",NA,NA,TRUE,"Cow Dung_Stev_416_194_1225.jpg"
11605,20474,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:39:06.239555Z",56071,"Cow Dung_Stev_416_194_194.jpg",1.131,"2024-07-29T13:39:06.239575Z","['Grass', 'Dung']","Grass, Dung","Val",2,"None",NA,NA,TRUE,"Cow Dung_Stev_416_194_194.jpg"
11606,20473,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:39:03.309902Z",56072,"Cow Dung_Stev_416_194_388.jpg",1.246,"2024-07-29T13:39:03.309920Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_194_388.jpg"
11607,20472,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:39:00.249210Z",56073,"Cow Dung_Stev_416_194_582.jpg",1.415,"2024-07-29T13:39:00.249230Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_194_582.jpg"
11608,20471,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:38:57.042901Z",56074,"Cow Dung_Stev_416_194_776.jpg",1.154,"2024-07-29T13:38:57.042920Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_194_776.jpg"
11609,20470,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:38:54.213273Z",56075,"Cow Dung_Stev_416_194_970.jpg",2.841,"2024-07-29T13:38:54.213291Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_194_970.jpg"
11610,20469,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:38:49.546958Z",56076,"Cow Dung_Stev_416_388_0.jpg",1.258,"2024-07-29T13:38:49.547181Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_388_0.jpg"
11611,20468,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:38:46.558476Z",56077,"Cow Dung_Stev_416_388_1164.jpg",1.146,"2024-07-29T13:38:46.558495Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_388_1164.jpg"
11612,20467,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:38:43.761584Z",56078,"Cow Dung_Stev_416_388_1225.jpg",1.238,"2024-07-29T13:38:43.761602Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_388_1225.jpg"
11613,10115,13,"{""choices"":[""Grass"",""Dung""]}","2024-07-17T13:16:39.025175Z",56079,"Cow Dung_Stev_416_388_194.jpg",4.288,"2024-07-17T13:16:39.025193Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_388_194.jpg"
11614,20466,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:38:40.576677Z",56080,"Cow Dung_Stev_416_388_388.jpg",1.158,"2024-07-29T13:38:40.576696Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_388_388.jpg"
11615,20465,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:38:37.628074Z",56081,"Cow Dung_Stev_416_388_582.jpg",1.092,"2024-07-29T13:38:37.628092Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_388_582.jpg"
11616,20464,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:38:34.904405Z",56082,"Cow Dung_Stev_416_388_776.jpg",1.18,"2024-07-29T13:38:34.904424Z","['Grass', 'Dung']","Grass, Dung","Train",2,"None",NA,NA,TRUE,"Cow Dung_Stev_416_388_776.jpg"
11617,20463,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:38:32.062467Z",56083,"Cow Dung_Stev_416_388_970.jpg",1.238,"2024-07-29T13:38:32.062486Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_388_970.jpg"
11618,20462,9,"Dung","2024-07-29T13:38:29.137387Z",56084,"Cow Dung_Stev_416_582_0.jpg",5.295,"2024-07-29T13:38:29.137405Z","['Dung']","Dung","Train",17,"None",NA,NA,TRUE,"Cow Dung_Stev_416_582_0.jpg"
11619,20461,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:38:22.041354Z",56085,"Cow Dung_Stev_416_582_1164.jpg",2.045,"2024-07-29T13:38:22.041372Z","['Grass', 'Dung']","Grass, Dung","Train",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_582_1164.jpg"
11620,20460,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:38:18.294610Z",56086,"Cow Dung_Stev_416_582_1225.jpg",3.19,"2024-07-29T13:38:18.294629Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_582_1225.jpg"
11621,20459,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:38:13.355338Z",56087,"Cow Dung_Stev_416_582_194.jpg",1.236,"2024-07-29T13:38:13.355363Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_582_194.jpg"
11626,20454,9,"{""choices"":[""Grass"",""Dung""]}","2024-07-29T13:37:58.139881Z",56092,"Cow Dung_Stev_416_776_0.jpg",3.078,"2024-07-29T13:37:58.139901Z","['Grass', 'Dung']","Grass, Dung","Val",1,"None",NA,NA,TRUE,"Cow Dung_Stev_416_776_0.jpg"
